id,name,price,date,time
4753725,"15.6"" Ноутбук HP Laptop 15s-eq1263ur серый [1920x1080, IPS, AMD Ryzen 5 4500U, 6 х 2.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, Radeon RX Vega 6 , Wi-Fi, DOS]",47999,2021-06-20,00:21:06
4787963,"15.6"" Ультрабук MSI MODERN 15 A10M-638XRU серый [1920x1080, IPS, Intel Core i5 10210U, 4 х 1.6 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics 620 , Wi-Fi, DOS]",47999,2021-06-20,00:21:06
4721641,"17.3"" Ноутбук HP Laptop 17-by2054ur черный [1600x900, SVA (TN+film), Intel Core i5 10210U, 4 х 1.6 ГГц, RAM 8 ГБ, SSD 256 ГБ, Radeon 530 2 ГБ, DVD-SMulti, Wi-Fi, Windows 10 Home]",47999,2021-06-20,00:21:06
5324664,"14"" Ноутбук Dell Vostro 3400-7268 черный [1920x1080, WVA (TN+film), Intel Core i5 1135G7, 4 х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics G7 , Wi-Fi, UNIX-подобная]",48599,2021-06-20,00:21:06
4782606,"14"" Ноутбук HP Laptop 14s-fq1003ur серебристый [1920x1080, IPS, AMD Ryzen 5 5500U, 6 х 2.1 ГГц, RAM 8 ГБ, SSD 512 ГБ, Radeon RX Vega 7 , Wi-Fi, Windows 10 Home]",4859953999,2021-06-20,00:21:06
5325239,"15.6"" Ноутбук Lenovo IdeaPad L3 15IML05 серый [1920x1080, TN+film, Intel Core i5 10210U, 4 х 1.6 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics 620 , Wi-Fi, DOS]",47799,2021-06-21,09:46:24
1695270,"15.6"" Ноутбук Acer Aspire 3 A315-57G-53VD синий [1920x1080, TN+film, Intel Core i5 1035G1, 4 х 1 ГГц, RAM 4 ГБ, SSD 256 ГБ, GeForce MX330 2 ГБ, Wi-Fi, Windows 10 Home]",48999,2021-06-20,00:21:06
4782716,"15.6"" Ноутбук HP Laptop 15s-eq2006ur серебристый [1920x1080, IPS, AMD Ryzen 5 5500U, 6 х 2.1 ГГц, RAM 8 ГБ, SSD 512 ГБ, Radeon RX Vega 7 , Wi-Fi, DOS]",48999,2021-06-20,00:21:06
4721661,"13.3"" Ноутбук HP Pavilion 13-bb0005ur серебристый [1920x1080, IPS, Intel Core i5 1135G7, 4 х 2.5 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Wi-Fi, Windows 10 Home]",4949954999,2021-06-20,00:21:06
1686771,"14"" Ноутбук ASUS VivoBook S14 M433IA-EB382T зеленый [1920x1080, IPS, AMD Ryzen 7 4700U, 8 х 2 ГГц, RAM 8 ГБ, SSD 512 ГБ, Radeon RX Vega 7 , Wi-Fi, Windows 10 Home]",4949954999,2021-06-20,00:21:06
5324661,"14"" Ноутбук Dell Vostro 3400-4616 черный [1920x1080, WVA (TN+film), Intel Core i5 1135G7, 4 х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, GeForce MX330 2 ГБ, Wi-Fi, UNIX-подобная]",49999,2021-06-20,00:21:06
5324659,"14"" Ноутбук Dell Vostro 3400-7541 черный [1920x1080, WVA (TN+film), Intel Core i5 1135G7, 4 х 2.4 ГГц, RAM 8 ГБ, HDD 1000 ГБ, Intel Iris Xe Graphics G7 , Wi-Fi, Windows 10 Home]",49999,2021-06-20,00:21:06
1686743,"15.6"" Ноутбук ASUS Laptop F515JA-BQ021T серый [1920x1080, IPS, Intel Core i5 1035G1, 4 х 1 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel UHD Graphics , Wi-Fi, Windows 10 Home]",49999,2021-06-20,00:21:06
4739350,"15.6"" Ноутбук ASUS VivoBook M513UA-BQ080 черный [1920x1080, IPS, AMD Ryzen 7 5700U, 8 х 1.8 ГГц, RAM 8 ГБ, SSD 256 ГБ, Radeon RX Vega 8 , Wi-Fi, DOS]",48799,2021-06-22,02:50:31
